#(V05.02.04C) EGD Point List Report for PTT_1609256_59_T1,,,,,,,,,,,,,,,,,,
Entry No,Variable,Point Name,Point Offset,Direction,Data Type,CIMPLICITY Resource,Units,Producer ID,Period(ms),Exchange Name,Destination,Description,Alias,Second Language Description,Path,Format Specification,,
1501,MCTRL_OP,EGD.ProducedPages._Status.Exchange1.Point_482,01.0364.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,Master Controller Output,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_OP,,,
1502,ASC_MANOP,EGD.ProducedPages._Status.Exchange1.Point_489,01.0416.0,ReadWrite,REAL,,%,1701122220,250,Exchange1,172.16.111.255,Control Output (Manual),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_MANOP,,,
1504,ASC_DPPVH,EGD.ProducedPages._Status.Exchange1.Point_460,01.0276.0,ReadWrite,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Discharge Pressure High Limit Process Variable,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_DPPVH,,,
1506,MCTRL_LPV1,EGD.ProducedPages._Status.Exchange1.Point_451,01.0240.0,ReadOnly,REAL,,%,1701122220,250,Exchange1,172.16.111.255,Master Limit 1 Process Variable,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_LPV1,,,
1518,LSC_DPTT11,EGD.ProducedPages._Status.Exchange1.Point_452,01.0244.0,ReadWrite,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Discharge Pressure Transmitter Train 1 (PT-008/A),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_DPTT11,,,
1519,AXSQWTO_RT,EGD.ProducedPages._Status.Exchange1.Point_453,01.0248.0,ReadOnly,REAL,,s,1701122220,250,Exchange1,172.16.111.255,Auxiliaries startup remaining time upon WASH mode,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:AXSQWTO_RT,SEC,,
1520,ASC_OUT,EGD.ProducedPages._Status.Exchange1.Point_454,01.0252.0,ReadWrite,REAL,,%,1701122220,250,Exchange1,172.16.111.255,Output (AS Valve Position Setpoint Train 1),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_OUT,,,
1521,ASC_NSRBK,EGD.ProducedPages._Status.Exchange1.Point_455,01.0256.0,ReadWrite,REAL,,%,1701122220,250,Exchange1,172.16.111.255,Output Readback (AS Valve Position Setpoint Train 1),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_NSRBK,,,
1522,MCTRL_HDPB,EGD.ProducedPages._Status.Exchange1.Point_456,01.0260.0,ReadOnly,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Discharge Header Pressure B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_HDPB,,,
1523,MCTRL_LSP1,EGD.ProducedPages._Status.Exchange1.Point_457,01.0264.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,Master Limit 1 Setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_LSP1,,,
1524,ASC_SCT,EGD.ProducedPages._Status.Exchange1.Point_422,01.0124.0,ReadWrite,REAL,,,1701122220,250,Exchange1,172.16.111.255,Surge count,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_SCT,,,
1525,MCTRL_HSPB,EGD.ProducedPages._Status.Exchange1.Point_433,01.0168.0,ReadOnly,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Suction Header Pressure B ,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_HSPB,,,
1529,LSC_NCTO1,EGD.ProducedPages._Status.Exchange1.Point_432,01.0164.0,ReadWrite,REAL,,%,1701122220,250,Exchange1,172.16.111.255,Output (Speed Setpoint to MarkVI), XY-136,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_NCTO1,,
1532,Z_CALPERM,EGD.ProducedPages._Status.Exchange1.Point_478,01.0348.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:Z_CALPERM,,,
1533,ASC_SFTT1,EGD.ProducedPages._Status.Exchange1.Point_479,01.0352.0,ReadWrite,REAL,,psi,1701122220,250,Exchange1,172.16.111.255,Suction Flow Transmitter Train 1 (FT-001/A),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_SFTT1,,,
1534,ForcesSeqNum_S,EGD.ProducedPages._Status.Exchange1.Point_442,01.0204.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The S controller's forces sequence number.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ForcesSeqNum_S,,,
1536,MajorRevision_S,EGD.ProducedPages._Status.Exchange1.Point_472,01.0324.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The S controller's major revision.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MajorRevision_S,,,
1537,Z_OK2VENT,EGD.ProducedPages._Status.Exchange1.Point_473,01.0328.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:Z_OK2VENT,,,
1538,LSC_COUT,EGD.ProducedPages._Status.Exchange1.Point_470,01.0316.0,ReadWrite,REAL,,,1701122220,250,Exchange1,172.16.111.255,Control Output (when in Manual),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_COUT,,,
1540,LSC_NCT1,EGD.ProducedPages._Status.Exchange1.Point_476,01.0340.0,ReadWrite,REAL,,rpm,1701122220,250,Exchange1,172.16.111.255,Compressor Speed Train 1,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_NCT1,,,
1541,ASC_POSSP,EGD.ProducedPages._Status.Exchange1.Point_477,01.0344.0,ReadWrite,REAL,,%,1701122220,250,Exchange1,172.16.111.255,AS Valve Position Setpoint Train 1 (Displayed OUT), FY-001/A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_POSSP,,
1542,MCTRL_SP2,EGD.ProducedPages._Status.Exchange1.Point_474,01.0332.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,Master Controller Setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_SP2,,,
1546,HardwareAlarmReason_R,EGD.ProducedPages._Status.Exchange1.Point_467,01.0304.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The reason for the hardware failure alarm,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:HardwareAlarmReason_R,,,
1556,ControllerStateHeartbeat_S,EGD.ProducedPages._Status.Exchange1.Point_449,01.0232.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,Heartbeat value from the S controller.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ControllerStateHeartbeat_S,,,
1557,MCTRL_HDPA,EGD.ProducedPages._Status.Exchange1.Point_448,01.0228.0,ReadOnly,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Discharge Header Pressure A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_HDPA,,,
1566,MCTRL_HDFB,EGD.ProducedPages._Status.Exchange1.Point_447,01.0224.0,ReadOnly,REAL,,MMSCFD,1701122220,250,Exchange1,172.16.111.255,Discharge Header Flow B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_HDFB,,,
1579,ASC_TRAT,EGD.ProducedPages._Status.Exchange1.Point_418,01.0108.0,ReadWrite,REAL,,,1701122220,250,Exchange1,172.16.111.255,Temperature Ratio,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_TRAT,,,
1580,LOCKTME_RT,EGD.ProducedPages._Status.Exchange1.Point_419,01.0112.0,ReadOnly,REAL,,s,1701122220,250,Exchange1,172.16.111.255,Engine lock-out remaining time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LOCKTME_RT,SEC,,
1581,DdrRevision_S,EGD.ProducedPages._Status.Exchange1.Point_414,01.0092.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The S controller's Dynamic Data Recorder revision.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DdrRevision_S,,,
1582,LSC_SPTT11,EGD.ProducedPages._Status.Exchange1.Point_415,01.0096.0,ReadWrite,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Suction Pressure Transmitter Train 1 (PT-006/A),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_SPTT11,,,
1584,IdleTime_S,EGD.ProducedPages._Status.Exchange1.Point_417,01.0104.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,The S controller's idle time in percent.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:IdleTime_S,,,
1585,DDRS.DDR11.Status,EGD.ProducedPages._Status.Exchange1.Point_410,01.0080.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DDRS.DDR11.Status,,,
1586,DDRS.DDR1.Status,EGD.ProducedPages._Status.Exchange1.Point_411,01.0082.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DDRS.DDR1.Status,,,
1587,DDRS.DDR2.Status,EGD.ProducedPages._Status.Exchange1.Point_412,01.0084.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DDRS.DDR2.Status,,,
1588,MCTRL_SCS,EGD.ProducedPages._Status.Exchange1.Point_413,01.0088.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,Selected Control Scenario,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_SCS,,,
1591,MCTRL_LPV2,EGD.ProducedPages._Status.Exchange1.Point_471,01.0320.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,Master Limit 2 Process Variable,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_LPV2,,,
1602,DdrRevision_R,EGD.ProducedPages._Status.Exchange1.Point_469,01.0312.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The R controller's Dynamic Data Recorder revision.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DdrRevision_R,,,
1603,Z_STRKENAB,EGD.ProducedPages._Status.Exchange1.Point_468,01.0308.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:Z_STRKENAB,,,
1613,ASC_DPPVHSP,EGD.ProducedPages._Status.Exchange1.Point_458,01.0268.0,ReadWrite,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Discharge Pressure High Limit Setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_DPPVHSP,,,
1637,MajorRevision_R,EGD.ProducedPages._Status.Exchange1.Point_431,01.0160.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The R controller's major revision.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MajorRevision_R,,,
1652,DDRS.DDR4.Status,EGD.ProducedPages._Status.Exchange1.Point_409,01.0078.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DDRS.DDR4.Status,,,
1653,DDRS.DDR5.Status,EGD.ProducedPages._Status.Exchange1.Point_408,01.0076.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:DDRS.DDR5.Status,,,
1662,ControlState_S,EGD.ProducedPages._Status.Exchange1.Point_403,01.0066.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,The S controller's Control State.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ControlState_S,,,
1690,CLDMTRG_RT,EGD.ProducedPages._Status.Exchange1.Point_444,01.0212.0,ReadOnly,REAL,,s,1701122220,250,Exchange1,172.16.111.255,Cooldown motoring - Remaining time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:CLDMTRG_RT,SEC,,
1701,Z_CALSELECT,EGD.ProducedPages._Status.Exchange1.Point_463,01.0288.0,ReadOnly,REAL,,,1701122220,250,Exchange1,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:Z_CALSELECT,,,
1712,ASC_SFDTT1,EGD.ProducedPages._Status.Exchange1.Point_421,01.0120.0,ReadWrite,REAL,,psi,1701122220,250,Exchange1,172.16.111.255,Suction Flow Dual Transmitter Train 1 (FT-001/AR),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_SFDTT1,,,
1713,ASC_FLOW,EGD.ProducedPages._Status.Exchange1.Point_420,01.0116.0,ReadWrite,REAL,,MMSCFD,1701122220,250,Exchange1,172.16.111.255,ASC Calculated Flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_FLOW,,,
1736,ASC_DPTT1,EGD.ProducedPages._Status.Exchange1.Point_430,01.0156.0,ReadWrite,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Discharge Pressure Transmitter Train 1 (PT-008/A),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_DPTT1,,,
1747,ASC_SPPVL,EGD.ProducedPages._Status.Exchange1.Point_466,01.0300.0,ReadWrite,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Suction Pressure Low Limit Process Variable,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_SPPVL,,,
1791,MinorRevision_R,EGD.ProducedPages._Status.Exchange1.Point_445,01.0216.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,The R controller's minor revision.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MinorRevision_R,,,
1796,LSC_NSOUT,EGD.ProducedPages._Status.Exchange1.Point_426,01.0140.0,ReadWrite,REAL,,,1701122220,250,Exchange1,172.16.111.255,Displayed Output (Speed Setpoint to MarkVI),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_NSOUT,,,
1797,ControlState_R,EGD.ProducedPages._Status.Exchange1.Point_402,01.0064.0,ReadOnly,UINT,,,1701122220,250,Exchange1,172.16.111.255,The R controller's Control State.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ControlState_R,,,
1799,MCTRL_HDFA,EGD.ProducedPages._Status.Exchange1.Point_446,01.0220.0,ReadOnly,REAL,,MMSCFD,1701122220,250,Exchange1,172.16.111.255,Discharge Header Flow A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_HDFA,,,
1801,ControllerStateHeartbeat_R,EGD.ProducedPages._Status.Exchange1.Point_428,01.0148.0,ReadOnly,UDINT,,,1701122220,250,Exchange1,172.16.111.255,Heartbeat value from the R controller.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ControllerStateHeartbeat_R,,,
1802,MCTRL_HSPA,EGD.ProducedPages._Status.Exchange1.Point_475,01.0336.0,ReadOnly,REAL,,psig,1701122220,250,Exchange1,172.16.111.255,Suction Header Pressure A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:MCTRL_HSPA,,,
1804,ASC_PRAT,EGD.ProducedPages._Status.Exchange1.Point_429,01.0152.0,ReadWrite,REAL,,,1701122220,250,Exchange1,172.16.111.255,Pressure Ratio,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_PRAT,,,
1805,LSC_SP,EGD.ProducedPages._Status.Exchange1.Point_465,01.0296.0,ReadWrite,REAL,,,1701122220,250,Exchange1,172.16.111.255,Control Loop Setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:LSC_SP,,,
1808,PW_CUR,EGD.ProducedPages._Status.Exchange1.Point_438,01.0188.0,ReadOnly,REAL,,hp,1701122220,250,Exchange1,172.16.111.255,Calculated Power (in HP),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:PW_CUR,,,
1809,ASC_DTT1,EGD.ProducedPages._Status.Exchange1.Point_459,01.0272.0,ReadWrite,REAL,,?,1701122220,250,Exchange1,172.16.111.255,Discharge Temperature Transmitter Train 1 (TT-004/A),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:_Status|EgdExchange:Exchange1|EgdVariable:ASC_DTT1,,,
1823,A65SVN_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_18,08.0072.0,ReadOnly,REAL,,Nl/m,1701122220,160,Exchange8,172.16.111.255,NDE SECONDARY VENT FLOW TRANSMITTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A65SVN_W,,,
1824,SC43QFC,EGD.ProducedPages.AnalogIN.Exchange8.Point_19,08.0076.0,ReadOnly,DINT,,,1701122220,160,Exchange8,172.16.111.255,Lube oil cooler auxil.ventilator selection command,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:SC43QFC,,,
1825,A63P0_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_10,08.0040.0,ReadOnly,REAL,,mmH2O,1701122220,160,Exchange8,172.16.111.255,Inlet Plenum diff.pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63P0_W,,,
1826,K26WWTH,EGD.ProducedPages.AnalogIN.Exchange8.Point_11,08.0044.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,WASHING TANK TEMPERATURE TRANSMITTER HIGH TH,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:K26WWTH,TC,,
1827,a71mqt,EGD.ProducedPages.AnalogIN.Exchange8.Point_12,08.0048.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,Mineral oil tank level,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a71mqt,PCT,,
1828,KP0_SITE,EGD.ProducedPages.AnalogIN.Exchange8.Point_13,08.0052.0,ReadOnly,REAL,,in H2O,1701122220,160,Exchange8,172.16.111.255,Inlet Plenum diff.pressure at commisioning,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:KP0_SITE,DPH2O,,
1829,HWIN_CDPSEL,EGD.ProducedPages.AnalogIN.Exchange8.Point_14,08.0056.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,CDP selected input,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:HWIN_CDPSEL,PCT,,
1830,a26sgh1a,EGD.ProducedPages.AnalogIN.Exchange8.Point_15,08.0060.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Seal gas heater skin temp.#a,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a26sgh1a,TC,,
1831,GP2OSEL,EGD.ProducedPages.AnalogIN.Exchange8.Point_16,08.0064.0,ReadOnly,REAL,,psia,1701122220,160,Exchange8,172.16.111.255,GP2O selected value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:GP2OSEL,PRESSA,,
1832,A63GSO_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_100,08.0400.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,COMPR. LOADING VALVE DIFF. PRESSURE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63GSO_W,PRESS,,
1833,A26SGH1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_21,08.0084.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,SEAL GAS ELECTRIC HEATER SKIN TEMPERATURE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A26SGH1_W,TC,,
1834,A63GDO_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_29,08.0116.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,DISCH LOADING VLV. DIFF. PRESS. TRANS.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63GDO_W,PRESS,,
1835,a71wwt,EGD.ProducedPages.AnalogIN.Exchange8.Point_28,08.0112.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,WASHING TANK PUMP LEVEL TRANSMITTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a71wwt,PCT,,
1836,a63p0,EGD.ProducedPages.AnalogIN.Exchange8.Point_23,08.0092.0,ReadOnly,REAL,,mmH2O,1701122220,160,Exchange8,172.16.111.255,Inlet Plenum diff.pressure P0,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63p0,,,
1837,lmtot1,EGD.ProducedPages.AnalogIN.Exchange8.Point_22,08.0088.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Mineral oil tank temperature#1,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:lmtot1,TC,,
1838,A63TS_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_9,08.0036.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,N2 To Compr. Tertiary Carbon Ring Seals Pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63TS_W,PRESSG,,
1839,a63mqe,EGD.ProducedPages.AnalogIN.Exchange8.Point_8,08.0032.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Mineral oil emergency pump header pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63mqe,PRESSG,,
1840,K63DSCH,EGD.ProducedPages.AnalogIN.Exchange8.Point_27,08.0108.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,COMPR. DISCHARGE SIDE SEAL CHAMBER HIGH THRESHOLD,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:K63DSCH,PRESSG,,
